event_time;symbol;timeframe;origin;signal_class;direction;signal_entry_price;signal_exit_time;signal_exit_price;signal_move_pts;signal_duration_bars;signal_result;signal_exit_reason;position_exit_time;position_exit_price;position_move_pts;position_duration_bars;position_result;position_exit_reason;executed;skip_reason;block_reason;bre_reason;atr;spread;ema_fast;slow_ma;ma_gap_pts;slow_angle_deg;vline_state;vline_dir;sw_state;sw_score;adx;di_plus;di_minus;sl;tp1;tp2;tp3;tp4;tp5
2026.02.03 15:00:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;4928.47;2026.02.03 19:45:00;4929.21;74.0;19;WIN;NEXT_SIGNAL;2026.02.03 20:00:00;4928.92;45.0;20;WIN;REV;YES;;;;19.65;36;4915.71;4913.83;187.8;0.0;BEAR;SELL;OFF;0.92;15.05;18.11;12.82;4903.91;4948.12;4967.77;4987.42;5007.07;5026.72
2026.02.03 19:45:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;4929.21;2026.02.03 22:30:00;4951.32;-2211.0;11;LOSS;NEXT_SIGNAL;2026.02.03 22:45:00;4951.97;-2276.0;12;LOSS;REV;YES;;;;32.49;36;4939.90;4940.23;-33.4;0.0;BEAR;SELL;OFF;0.86;26.11;18.55;19.06;4969.82;4896.72;4864.23;4831.74;4799.24;4766.75
2026.02.03 22:30:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;4951.32;2026.02.04 08:15:00;5054.62;10330.0;35;WIN;NEXT_SIGNAL;2026.02.04 08:30:00;5054.61;10329.0;36;WIN;REV;YES;;;;31.17;36;4933.78;4931.51;227.0;0.0;BEAR;SELL;OFF;0.88;18.51;30.44;17.58;4912.36;4982.49;5013.65;5044.82;5075.99;5107.15
2026.02.04 08:15:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;5054.62;2026.02.04 08:45:00;5076.53;-2191.0;2;LOSS;NEXT_SIGNAL;2026.02.04 09:00:00;5076.86;-2224.0;3;LOSS;REV;YES;;;;14.88;36;5067.88;5067.96;-8.3;0.0;BULL NOISE;BUY;OFF;0.91;29.54;17.74;21.31;5073.22;5039.74;5024.86;5009.98;4995.09;4980.21
2026.02.04 08:45:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;5076.53;2026.02.04 09:00:00;5063.19;-1334.0;1;LOSS;NEXT_SIGNAL;2026.02.04 09:15:00;5063.20;-1333.0;2;LOSS;REV;YES;;;;14.39;36;5070.24;5069.81;42.7;0.0;BULL;BUY;OFF;0.87;25.44;24.55;16.01;5058.54;5090.92;5105.31;5119.70;5134.09;5148.48
2026.02.04 09:00:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;5063.19;2026.02.04 09:15:00;5089.35;-2616.0;1;LOSS;NEXT_SIGNAL;2026.02.04 09:30:00;5089.72;-2653.0;2;LOSS;REV;YES;;;;14.33;36;5068.67;5069.52;-85.0;0.0;BULL;BUY;OFF;0.88;23.68;21.28;16.64;5081.11;5048.86;5034.52;5020.19;5005.85;4991.52
2026.02.04 09:15:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;5089.35;2026.02.04 11:15:00;5056.79;-3256.0;8;LOSS;NEXT_SIGNAL;2026.02.04 11:30:00;5056.82;-3253.0;9;LOSS;REV;YES;;;;15.40;36;5073.27;5071.71;155.9;0.0;BULL;BUY;OFF;0.87;23.20;21.66;14.42;5070.10;5104.75;5120.15;5135.55;5150.96;5166.36
2026.02.04 11:15:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;5056.79;2026.02.04 15:45:00;5053.97;282.0;18;WIN;NEXT_SIGNAL;2026.02.04 16:00:00;5054.77;202.0;19;WIN;REV;YES;;;;17.63;38;5072.86;5074.95;-209.2;-14.0;BULL;BUY;OFF;0.84;24.24;7.63;25.12;5078.83;5039.16;5021.52;5003.89;4986.25;4968.62
2026.02.04 15:45:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;5053.97;2026.02.04 16:15:00;5030.99;-2298.0;2;LOSS;NEXT_SIGNAL;2026.02.04 16:30:00;5031.14;-2283.0;3;LOSS;REV;YES;;;;20.12;36;5044.80;5044.57;23.4;0.0;BULL;BUY;OFF;0.92;22.60;17.79;15.89;5028.82;5074.09;5094.22;5114.34;5134.46;5154.59
2026.02.04 16:15:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;5030.99;2026.02.04 21:00:00;4947.24;8375.0;19;WIN;NEXT_SIGNAL;2026.02.04 21:15:00;4947.45;8354.0;20;WIN;REV;YES;;;;21.08;36;5042.23;5043.10;-86.6;0.0;BULL;BUY;OFF;0.90;18.61;13.36;16.11;5057.34;5009.91;4988.83;4967.74;4946.66;4925.58
2026.02.04 21:00:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;4947.24;2026.02.05 03:15:00;4952.19;495.0;21;WIN;NEXT_SIGNAL;2026.02.05 03:30:00;4952.90;566.0;22;WIN;REV;YES;;;;36.17;37;4926.60;4924.42;218.7;0.0;BULL;BUY;OFF;0.76;40.05;14.88;15.15;4902.03;4983.41;5019.58;5055.74;5091.91;5128.08
2026.02.05 03:15:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;4952.19;2026.02.05 07:45:00;4896.37;5582.0;18;WIN;NEXT_SIGNAL;2026.02.05 08:00:00;4896.70;5549.0;19;WIN;REV;YES;;;;21.69;36;4986.00;4986.54;-53.7;0.0;BULL NOISE;BUY;OFF;0.87;39.64;12.39;29.39;4979.30;4930.50;4908.82;4887.13;4865.44;4843.76
2026.02.05 07:45:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;4896.37;2026.02.05 11:00:00;4863.08;-3329.0;13;LOSS;NEXT_SIGNAL;2026.02.05 11:15:00;4863.03;-3334.0;14;LOSS;REV;YES;;;;40.17;36;4880.07;4879.63;44.1;-14.0;BEAR;SELL;OFF;0.86;31.35;21.23;16.98;4846.16;4936.54;4976.70;5016.87;5057.04;5097.20
2026.02.05 11:00:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;4863.08;2026.02.05 18:30:00;4878.46;-1538.0;30;LOSS;NEXT_SIGNAL;2026.02.05 18:45:00;4878.71;-1563.0;31;LOSS;REV;YES;;;;27.49;36;4906.66;4910.67;-401.3;-14.0;BEAR;SELL;OFF;0.88;24.47;12.56;26.28;4897.45;4835.59;4808.10;4780.60;4753.11;4725.62
2026.02.05 18:30:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;4878.46;2026.02.05 21:15:00;4851.20;-2726.0;11;LOSS;NEXT_SIGNAL;2026.02.05 21:30:00;4851.16;-2730.0;12;LOSS;REV;YES;;;;35.81;37;4841.51;4836.52;498.8;0.0;BEAR NOISE;SELL;OFF;0.85;23.78;24.17;13.47;4833.70;4914.27;4950.07;4985.88;5021.69;5057.49
2026.02.05 21:15:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;4851.20;2026.02.06 04:00:00;4787.31;6389.0;23;WIN;NEXT_SIGNAL;2026.02.06 04:15:00;4787.71;6349.0;24;WIN;REV;YES;;;;25.09;37;4858.89;4859.00;-10.5;0.0;BEAR;SELL;OFF;0.89;19.30;8.68;13.40;4882.56;4826.11;4801.02;4775.93;4750.83;4725.74
2026.02.06 04:00:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;4787.31;2026.02.06 11:00:00;4840.45;5314.0;28;WIN;NEXT_SIGNAL;2026.02.06 11:15:00;4839.85;5254.0;29;WIN;REV;YES;;;;41.74;37;4756.36;4751.35;501.1;14.0;BEAR;SELL;OFF;0.82;44.51;19.40;20.51;4735.14;4829.05;4870.79;4912.53;4954.26;4996.00
2026.02.06 11:00:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;4840.45;2026.02.06 11:15:00;4863.37;-2292.0;1;LOSS;NEXT_SIGNAL;2026.02.06 11:30:00;4863.76;-2331.0;2;LOSS;REV;YES;;;;24.55;38;4853.32;4854.02;-70.2;0.0;BEAR;SELL;OFF;0.87;13.90;16.88;20.80;4871.14;4815.90;4791.35;4766.80;4742.24;4717.69
2026.02.06 11:15:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;4863.37;2026.02.06 22:15:00;4954.91;9154.0;44;WIN;NEXT_SIGNAL;2026.02.06 22:30:00;4954.95;9158.0;45;WIN;REV;YES;;;;24.08;38;4855.55;4855.28;27.2;0.0;BEAR;SELL;OFF;0.87;13.66;14.63;18.66;4833.27;4887.45;4911.54;4935.62;4959.70;4983.78
2026.02.06 22:15:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;4954.91;2026.02.09 04:00:00;4997.34;-4243.0;19;LOSS;NEXT_SIGNAL;2026.02.09 01:00:00;4981.71;-2680.0;7;LOSS;REV;YES;;;;11.52;34;4955.73;4956.05;-31.9;0.0;BEAR;SELL;OFF;0.92;22.99;12.43;23.77;4969.31;4943.39;4931.87;4920.35;4908.83;4897.31
2026.02.09 04:00:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;4997.34;2026.02.09 05:30:00;5025.04;-2770.0;6;LOSS;NEXT_SIGNAL;2026.02.09 05:45:00;5025.22;-2788.0;7;LOSS;REV;NO;POSITION_ACTIVE;;;26.43;34;5005.82;5007.25;-142.9;0.0;BULL;BUY;OFF;0.86;25.68;13.78;20.20;5030.37;4970.91;4944.49;4918.06;4891.63;4865.21
2026.02.09 05:30:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;5025.04;2026.02.09 09:15:00;5008.66;-1638.0;15;LOSS;NEXT_SIGNAL;2026.02.09 09:30:00;5008.29;-1675.0;16;LOSS;REV;YES;;;;23.33;35;5014.50;5013.39;110.3;0.0;BULL;BUY;OFF;0.95;26.24;23.62;8.56;4995.88;5048.37;5071.69;5095.02;5118.35;5141.68
2026.02.09 09:15:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;5008.66;2026.02.09 10:45:00;5027.36;-1870.0;6;LOSS;NEXT_SIGNAL;2026.02.09 11:00:00;5027.92;-1926.0;7;LOSS;REV;YES;;;;15.14;34;5021.90;5023.40;-149.8;0.0;BULL;BUY;OFF;0.92;20.38;14.95;28.29;5027.58;4993.52;4978.39;4963.25;4948.12;4932.98
2026.02.09 10:45:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;5027.36;2026.02.09 11:30:00;5014.67;-1269.0;3;LOSS;NEXT_SIGNAL;2026.02.09 11:45:00;5014.62;-1274.0;4;LOSS;REV;YES;;;;14.97;36;5022.91;5022.70;21.6;14.0;BULL;BUY;OFF;0.87;20.34;23.95;16.31;5008.64;5042.33;5057.31;5072.28;5087.26;5102.23
2026.02.09 11:30:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;5014.67;2026.02.09 14:15:00;5013.69;98.0;11;WIN;NEXT_SIGNAL;2026.02.09 14:30:00;5014.02;65.0;12;WIN;REV;YES;;;;15.00;34;5021.75;5022.34;-58.6;-14.0;BULL;BUY;OFF;0.87;17.21;18.54;21.37;5033.42;4999.67;4984.66;4969.66;4954.66;4939.65
2026.02.09 14:15:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;5013.69;2026.02.09 20:45:00;5062.67;4898.0;26;WIN;NEXT_SIGNAL;2026.02.09 21:00:00;5062.61;4892.0;27;WIN;REV;YES;;;;14.46;34;5008.88;5008.22;66.1;0.0;BULL;BUY;OFF;0.88;25.38;17.62;10.70;4995.62;5028.15;5042.60;5057.06;5071.51;5085.97
2026.02.09 20:45:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;5062.67;2026.02.09 21:00:00;5066.12;-345.0;1;LOSS;NEXT_SIGNAL;2026.02.09 21:15:00;5066.54;-387.0;2;LOSS;REV;YES;;;;13.47;35;5058.59;5058.61;-1.9;0.0;BULL;BUY;OFF;0.87;26.56;15.40;14.23;5079.51;5049.20;5035.73;5022.26;5008.79;4995.32
2026.02.09 21:00:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;5066.12;2026.02.09 23:15:00;5054.81;-1131.0;9;LOSS;NEXT_SIGNAL;2026.02.09 23:30:00;5054.84;-1128.0;10;LOSS;REV;YES;;;;12.32;35;5060.26;5059.91;34.6;0.0;BULL;BUY;OFF;0.86;27.18;23.52;12.33;5050.72;5078.44;5090.76;5103.07;5115.39;5127.71
2026.02.09 23:15:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;5054.81;2026.02.10 04:15:00;5047.41;740.0;16;WIN;NEXT_SIGNAL;2026.02.10 04:30:00;5047.83;698.0;17;WIN;REV;YES;;;;11.25;45;5068.50;5068.65;-15.2;0.0;BULL NOISE;BUY;OFF;0.97;41.43;19.14;19.76;5068.87;5043.56;5032.31;5021.06;5009.81;4998.56
2026.02.10 04:15:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;5047.41;2026.02.10 05:30:00;5024.55;-2286.0;5;LOSS;NEXT_SIGNAL;2026.02.10 05:45:00;5024.34;-2307.0;6;LOSS;REV;YES;;;;23.68;35;5035.64;5034.29;135.0;0.0;BEAR;SELL;OFF;0.93;22.04;28.32;9.05;5017.81;5071.09;5094.77;5118.45;5142.13;5165.81
2026.02.10 05:30:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;5024.55;2026.02.10 07:45:00;5039.28;-1473.0;9;LOSS;NEXT_SIGNAL;2026.02.10 08:00:00;5039.50;-1495.0;10;LOSS;REV;YES;;;;16.10;35;5031.08;5031.89;-80.8;0.0;BEAR;SELL;OFF;0.89;22.37;17.54;23.54;5044.68;5008.45;4992.35;4976.25;4960.15;4944.05
2026.02.10 07:45:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;5039.28;2026.02.10 08:45:00;5024.40;-1488.0;4;LOSS;NEXT_SIGNAL;2026.02.10 09:00:00;5024.39;-1489.0;5;LOSS;REV;YES;;;;12.32;34;5030.65;5030.36;28.4;14.0;BEAR;SELL;OFF;0.89;18.59;22.89;16.84;5023.88;5051.60;5063.92;5076.24;5088.55;5100.87
2026.02.10 08:45:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;5024.40;2026.02.10 09:45:00;5033.98;-958.0;4;LOSS;NEXT_SIGNAL;2026.02.10 10:00:00;5034.33;-993.0;5;LOSS;REV;YES;;;;11.82;34;5029.76;5029.93;-16.8;0.0;BEAR;SELL;OFF;0.89;16.76;16.96;25.44;5039.18;5012.58;5000.75;4988.93;4977.11;4965.28
2026.02.10 09:45:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;5033.98;2026.02.10 14:30:00;5029.72;-426.0;19;LOSS;NEXT_SIGNAL;2026.02.10 14:45:00;5029.75;-423.0;20;LOSS;REV;YES;;;;11.94;34;5029.83;5029.49;33.3;0.0;BEAR;SELL;OFF;0.87;14.22;14.67;14.75;5019.05;5045.92;5057.86;5069.80;5081.75;5093.69
2026.02.10 14:30:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;5029.72;2026.02.10 15:45:00;5051.08;-2136.0;5;LOSS;NEXT_SIGNAL;2026.02.10 16:00:00;5051.46;-2174.0;6;LOSS;REV;YES;;;;11.60;36;5043.78;5046.12;-233.9;0.0;BEAR;SELL;OFF;0.89;30.24;11.27;16.67;5044.22;5018.12;5006.52;4994.92;4983.32;4971.72
2026.02.10 15:45:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;5051.08;2026.02.10 17:15:00;5032.16;-1892.0;6;LOSS;NEXT_SIGNAL;2026.02.10 17:30:00;5032.14;-1894.0;7;LOSS;REV;YES;;;;12.99;37;5045.03;5045.02;0.6;0.0;BEAR;SELL;OFF;0.91;26.15;19.83;10.44;5034.84;5064.07;5077.06;5090.05;5103.03;5116.02
2026.02.10 17:15:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;5032.16;2026.02.10 21:45:00;5027.95;421.0;18;WIN;NEXT_SIGNAL;2026.02.10 22:00:00;5027.83;433.0;19;WIN;REV;YES;;;;17.32;36;5044.81;5046.25;-143.6;0.0;BEAR;SELL;OFF;0.90;22.22;19.80;15.05;5053.81;5014.84;4997.52;4980.19;4962.87;4945.55
2026.02.10 21:45:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;5027.95;2026.02.11 10:00:00;5051.83;2388.0;45;WIN;NEXT_SIGNAL;2026.02.11 10:15:00;5051.79;2384.0;46;WIN;REV;YES;;;;10.60;34;5021.56;5021.14;41.5;0.0;BEAR;SELL;OFF;0.83;27.12;25.44;12.26;5014.70;5038.55;5049.15;5059.75;5070.34;5080.94
2026.02.11 10:00:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;5051.83;2026.02.11 11:30:00;5064.34;-1251.0;6;LOSS;NEXT_SIGNAL;2026.02.11 11:45:02;5064.71;-1288.0;7;LOSS;REV;YES;;;;9.80;39;5055.62;5055.73;-11.5;0.0;BEAR;SELL;OFF;0.96;19.38;20.20;15.27;5064.08;5042.03;5032.23;5022.43;5012.62;5002.82
2026.02.11 11:30:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;5064.34;2026.02.11 15:15:00;5083.28;1894.0;15;WIN;NEXT_SIGNAL;2026.02.11 15:30:00;5083.01;1867.0;16;WIN;REV;YES;;;;8.56;39;5056.11;5055.59;51.2;0.0;BEAR;SELL;OFF;0.90;16.65;23.05;16.62;5053.64;5072.90;5081.47;5090.03;5098.59;5107.16
2026.02.11 15:15:00;XAUUSD;PERIOD_M15;LIVE;BLOCKED;SELL;5083.28;2026.02.11 18:45:00;5075.30;798.0;14;WIN;NEXT_SIGNAL;;;;;;;NO;MARKET;SPREAD;;18.20;54;5086.60;5087.49;-89.1;0.0;BULL;BUY;OFF;0.78;22.45;18.74;23.19;5106.03;5065.08;5046.88;5028.68;5010.48;4992.28
2026.02.11 18:45:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;5075.30;2026.02.11 23:15:00;5082.01;671.0;18;WIN;NEXT_SIGNAL;2026.02.11 23:30:00;5082.07;677.0;19;WIN;REV;YES;;;;23.97;34;5065.47;5064.24;123.2;0.0;BULL;BUY;OFF;0.92;13.51;19.22;15.76;5045.33;5099.27;5123.25;5147.22;5171.20;5195.17
2026.02.11 23:15:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;5082.01;2026.02.12 04:45:00;5066.06;1595.0;18;WIN;NEXT_SIGNAL;2026.02.12 05:00:00;5066.37;1564.0;19;WIN;REV;YES;;;;10.53;45;5085.19;5085.21;-2.1;0.0;BULL;BUY;OFF;0.91;15.09;14.55;19.76;5095.17;5071.48;5060.96;5050.43;5039.90;5029.38
2026.02.12 04:45:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;5066.06;2026.02.12 06:00:00;5055.10;-1096.0;5;LOSS;NEXT_SIGNAL;2026.02.12 06:15:00;5055.11;-1095.0;6;LOSS;REV;YES;;;;11.83;34;5063.16;5062.75;41.0;0.0;BULL;BUY;OFF;0.97;29.96;12.24;18.11;5051.27;5077.89;5089.72;5101.55;5113.38;5125.21
2026.02.12 06:00:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;5055.10;2026.02.12 06:45:00;5069.27;-1417.0;3;LOSS;NEXT_SIGNAL;2026.02.12 07:00:00;5069.65;-1455.0;4;LOSS;REV;YES;;;;11.12;34;5060.72;5061.42;-70.2;0.0;BULL;BUY;OFF;0.91;24.30;10.89;22.09;5069.00;5043.98;5032.86;5021.74;5010.62;4999.50
2026.02.12 06:45:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;5069.27;2026.02.12 08:30:00;5057.64;-1163.0;7;LOSS;NEXT_SIGNAL;2026.02.12 08:45:00;5057.68;-1159.0;8;LOSS;REV;YES;;;;10.27;34;5061.52;5061.46;5.8;0.0;BULL;BUY;OFF;0.95;23.22;21.32;17.05;5056.43;5079.54;5089.81;5100.09;5110.36;5120.63
2026.02.12 08:30:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;5057.64;2026.02.12 10:45:00;5068.48;-1084.0;9;LOSS;NEXT_SIGNAL;2026.02.12 11:00:00;5068.68;-1104.0;10;LOSS;REV;YES;;;;10.38;34;5064.24;5064.78;-53.5;0.0;BULL;BUY;OFF;0.93;20.05;15.01;31.06;5070.62;5047.26;5036.87;5026.49;5016.11;5005.72
2026.02.12 10:45:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;5068.48;2026.02.12 12:45:00;5062.01;-647.0;8;LOSS;NEXT_SIGNAL;2026.02.12 13:00:00;5062.00;-648.0;9;LOSS;REV;YES;;;;10.20;39;5064.21;5064.10;11.4;0.0;BULL;BUY;OFF;0.78;14.63;26.13;20.93;5055.73;5078.68;5088.88;5099.08;5109.29;5119.49
2026.02.12 12:45:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;5062.01;2026.02.12 15:30:00;5075.47;-1346.0;11;LOSS;NEXT_SIGNAL;2026.02.12 15:45:00;5075.88;-1387.0;12;LOSS;REV;YES;;;;8.56;38;5065.14;5065.71;-56.9;0.0;BULL;BUY;OFF;0.80;15.01;17.33;28.30;5072.71;5053.45;5044.89;5036.33;5027.78;5019.22
2026.02.12 15:30:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;5075.47;2026.02.12 16:30:00;5056.15;-1932.0;4;LOSS;NEXT_SIGNAL;2026.02.12 16:45:00;5056.13;-1934.0;5;LOSS;REV;YES;;;;8.50;34;5064.56;5063.63;93.0;14.0;BULL;BUY;OFF;0.87;15.21;22.89;16.93;5064.85;5083.97;5092.47;5100.96;5109.46;5117.96
2026.02.12 16:30:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;5056.15;2026.02.12 17:30:00;5070.73;-1458.0;4;LOSS;NEXT_SIGNAL;2026.02.12 17:45:00;5071.08;-1493.0;5;LOSS;REV;YES;;;;10.88;34;5063.14;5063.35;-21.5;0.0;BULL;BUY;OFF;0.88;13.47;21.69;23.27;5069.75;5045.27;5034.39;5023.50;5012.62;5001.74
2026.02.12 17:30:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;5070.73;2026.02.12 18:00:00;4951.34;-11939.0;2;LOSS;NEXT_SIGNAL;2026.02.12 18:15:00;4951.31;-11942.0;3;LOSS;REV;YES;;;;13.53;34;5063.63;5062.98;64.1;0.0;BULL;BUY;OFF;0.86;13.20;25.13;18.81;5053.82;5084.26;5097.79;5111.32;5124.85;5138.38
2026.02.12 18:00:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;4951.34;2026.02.13 02:00:00;4942.00;934.0;28;WIN;NEXT_SIGNAL;2026.02.13 02:15:01;4942.35;899.0;29;WIN;REV;YES;;;;21.95;36;5038.16;5052.18;-1402.5;-26.6;BEAR;SELL;OFF;0.84;13.31;18.88;30.54;4978.78;4929.39;4907.43;4885.48;4863.52;4841.57
2026.02.13 02:00:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;4942.00;2026.02.13 07:00:00;4978.16;3616.0;20;WIN;NEXT_SIGNAL;2026.02.13 07:15:01;4978.15;3615.0;21;WIN;REV;YES;;;;17.84;39;4924.29;4923.96;33.3;0.0;BEAR NOISE;SELL;OFF;0.86;30.37;16.36;16.77;4919.69;4959.84;4977.69;4995.53;5013.38;5031.22
2026.02.13 07:00:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;4978.16;2026.02.13 09:45:00;4974.91;325.0;11;WIN;NEXT_SIGNAL;2026.02.13 10:00:00;4975.20;296.0;12;WIN;REV;YES;;;;10.95;39;4979.08;4979.09;-0.7;14.0;BEAR;SELL;OFF;0.87;20.63;21.55;19.09;4991.85;4967.21;4956.26;4945.31;4934.35;4923.40
2026.02.13 09:45:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;4974.91;2026.02.13 12:45:00;4950.14;-2477.0;12;LOSS;NEXT_SIGNAL;2026.02.13 13:00:00;4950.11;-2480.0;13;LOSS;REV;YES;;;;14.60;36;4967.38;4967.31;6.9;0.0;BEAR;SELL;OFF;0.80;22.59;17.00;9.44;4956.66;4989.51;5004.11;5018.71;5033.31;5047.91
2026.02.13 12:45:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;4950.14;2026.02.13 14:45:00;4969.42;-1928.0;8;LOSS;NEXT_SIGNAL;2026.02.13 15:00:00;4969.80;-1966.0;9;LOSS;REV;YES;;;;12.95;36;4967.70;4970.90;-320.3;0.0;BEAR;SELL;OFF;0.75;22.91;9.06;22.44;4966.33;4937.19;4924.23;4911.28;4898.33;4885.38
2026.02.13 14:45:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;4969.42;2026.02.16 01:15:00;5029.16;5974.0;38;WIN;NEXT_SIGNAL;2026.02.16 01:30:00;5028.31;5889.0;39;WIN;REV;YES;;;;13.00;34;4962.98;4962.89;9.3;0.0;BEAR;SELL;OFF;0.79;30.03;21.75;11.73;4953.17;4982.42;4995.42;5008.42;5021.42;5034.42
2026.02.16 01:15:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;5029.16;2026.02.16 03:45:00;5028.82;34.0;10;WIN;NEXT_SIGNAL;2026.02.16 04:00:00;5029.19;-3.0;11;LOSS;REV;YES;;;;11.81;36;5031.48;5031.85;-37.8;0.0;BEAR;SELL;OFF;0.94;22.67;19.42;13.89;5043.92;5017.35;5005.55;4993.74;4981.93;4970.12
2026.02.16 03:45:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;5028.82;2026.02.16 04:15:00;5019.46;-936.0;2;LOSS;NEXT_SIGNAL;2026.02.16 04:30:00;5019.49;-933.0;3;LOSS;REV;YES;;;;12.69;36;5024.96;5024.49;47.0;0.0;BEAR;SELL;OFF;0.84;20.02;18.60;13.89;5012.96;5041.51;5054.19;5066.88;5079.56;5092.24
2026.02.16 04:15:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;5019.46;2026.02.16 08:15:00;4993.06;2640.0;16;WIN;NEXT_SIGNAL;2026.02.16 08:30:00;4993.41;2605.0;17;WIN;REV;YES;;;;12.77;34;5023.22;5023.44;-21.6;0.0;BEAR;SELL;OFF;0.83;17.71;13.97;18.68;5035.42;5006.69;4993.92;4981.15;4968.38;4955.61
2026.02.16 08:15:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;4993.06;2026.02.16 13:00:00;5001.10;804.0;19;WIN;NEXT_SIGNAL;2026.02.16 13:15:01;5001.09;803.0;20;WIN;REV;YES;;;;9.18;36;4988.54;4988.44;9.8;-14.0;BEAR;SELL;OFF;0.96;34.11;14.61;16.80;4981.58;5002.24;5011.43;5020.61;5029.79;5038.97
2026.02.16 13:00:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;5001.10;2026.02.16 19:15:00;4994.67;643.0;25;WIN;NEXT_SIGNAL;2026.02.16 19:30:00;4994.81;629.0;26;WIN;REV;YES;;;;8.07;34;5006.04;5006.45;-41.1;0.0;BEAR;SELL;OFF;0.85;29.04;14.43;23.23;5011.19;4993.03;4984.95;4976.88;4968.80;4960.73
2026.02.16 19:15:00;XAUUSD;PERIOD_M15;LIVE;VALID;BUY;4994.67;2026.02.17 01:45:00;4989.67;-500.0;13;LOSS;NEXT_SIGNAL;2026.02.17 02:00:00;4989.68;-499.0;14;LOSS;REV;YES;;;;7.62;34;4988.72;4987.59;113.3;0.0;BEAR NOISE;SELL;OFF;0.76;34.69;26.73;15.34;4985.14;5002.29;5009.91;5017.53;5025.16;5032.78
2026.02.17 01:45:00;XAUUSD;PERIOD_M15;LIVE;VALID;SELL;4989.67;2026.02.17 10:00:00;4927.59;6208.0;33;WIN;NEXT_SIGNAL;2026.02.17 10:15:00;4927.92;6175.0;34;WIN;REV;YES;;;;5.89;35;4991.61;4992.04;-43.4;0.0;BEAR;SELL;OFF;0.86;16.79;10.89;15.21;4997.04;4983.78;4977.88;4971.99;4966.09;4960.20
